department,salary,mean_work_last_3_months,number_projects,satisfaction_level,last_evaluation,time_in_company,work_accident,left
sales,medium,272.3333333333333,4.0,49.0,78.0,10.0,0.0,1.0
sales,medium,307.0,4.0,72.0,66.0,3.0,0.0,1.0
marketing,medium,276.6666666666667,4.0,77.0,89.0,10.0,0.0,1.0
accounting,medium,263.6666666666667,3.0,77.0,73.0,10.0,0.0,1.0
technical,medium,288.3333333333333,4.0,59.0,73.0,10.0,0.0,1.0
sales,high,279.6666666666667,6.0,41.0,67.0,10.0,0.0,1.0
sales,low,263.3333333333333,5.0,94.0,64.0,10.0,0.0,1.0
sales,medium,285.3333333333333,4.0,91.0,61.0,10.0,0.0,1.0
sales,medium,272.6666666666667,3.0,70.0,84.0,4.0,1.0,1.0
sales,medium,264.0,3.0,51.0,52.0,3.0,0.0,1.0
sales,low,286.0,4.0,22.0,70.0,5.0,0.0,1.0
sales,low,280.3333333333333,3.0,69.0,65.0,2.0,0.0,1.0
sales,low,297.0,5.0,20.0,68.0,7.0,0.0,1.0
sales,low,285.0,3.0,90.0,85.0,7.0,0.0,1.0
sales,low,267.0,3.0,76.0,85.0,7.0,0.0,1.0
hr,low,282.6666666666667,3.0,88.0,51.0,7.0,0.0,1.0
hr,low,267.0,4.0,31.0,63.0,7.0,1.0,1.0
technical,low,284.0,6.0,17.0,66.0,3.0,0.0,1.0
technical,low,265.6666666666667,3.0,91.0,77.0,7.0,0.0,1.0
technical,medium,277.0,5.0,97.0,38.0,7.0,1.0,1.0
technical,medium,281.6666666666667,5.0,61.0,77.0,7.0,0.0,1.0
technical,medium,272.0,5.0,74.0,67.0,3.0,0.0,1.0
technical,medium,277.6666666666667,5.0,65.0,82.0,3.0,0.0,1.0
technical,medium,274.6666666666667,5.0,87.0,73.0,3.0,0.0,1.0
technical,medium,262.3333333333333,5.0,56.0,71.0,3.0,0.0,1.0
technical,medium,272.0,4.0,78.0,69.0,3.0,0.0,1.0
support,medium,261.0,3.0,73.0,57.0,2.0,0.0,1.0
support,medium,272.0,4.0,66.0,78.0,6.0,0.0,1.0
support,low,294.6666666666667,5.0,15.0,81.0,3.0,1.0,1.0
support,medium,277.3333333333333,5.0,52.0,69.0,8.0,1.0,1.0
support,medium,265.3333333333333,6.0,44.0,66.0,8.0,0.0,1.0
support,medium,280.0,3.0,70.0,70.0,8.0,0.0,1.0
technical,low,283.0,5.0,63.0,52.0,8.0,1.0,1.0
management,low,265.0,3.0,89.0,59.0,8.0,0.0,1.0
IT,low,282.6666666666667,4.0,96.0,85.0,3.0,0.0,1.0
IT,low,262.3333333333333,4.0,98.0,99.0,10.0,1.0,1.0
IT,low,261.6666666666667,3.0,62.0,82.0,10.0,0.0,1.0
product_mng,low,268.0,3.0,62.0,73.0,10.0,1.0,1.0
product_mng,low,266.6666666666667,5.0,69.0,43.0,8.0,0.0,1.0
product_mng,low,261.0,4.0,50.0,91.0,8.0,0.0,1.0
product_mng,low,275.6666666666667,5.0,71.0,93.0,8.0,0.0,1.0
IT,low,280.3333333333333,3.0,50.0,68.0,4.0,0.0,1.0
sales,low,277.6666666666667,3.0,93.0,60.0,3.0,0.0,1.0
sales,low,291.3333333333333,5.0,95.0,77.0,10.0,1.0,1.0
marketing,medium,279.0,6.0,17.0,61.0,10.0,1.0,1.0
sales,medium,282.0,4.0,92.0,68.0,7.0,0.0,1.0
accounting,medium,268.6666666666667,3.0,64.0,48.0,7.0,0.0,1.0
support,medium,294.6666666666667,6.0,27.0,42.0,7.0,0.0,1.0
technical,medium,284.3333333333333,3.0,66.0,87.0,7.0,0.0,1.0
marketing,medium,259.0,3.0,59.0,69.0,3.0,0.0,1.0
marketing,medium,287.3333333333333,4.0,93.0,98.0,10.0,0.0,1.0
sales,medium,287.3333333333333,5.0,58.0,67.0,10.0,0.0,1.0
sales,high,276.6666666666667,3.0,96.0,60.0,10.0,0.0,1.0
sales,medium,274.6666666666667,3.0,69.0,85.0,10.0,0.0,1.0
sales,medium,279.0,4.0,41.0,38.0,10.0,1.0,1.0
sales,medium,272.3333333333333,3.0,36.0,41.0,10.0,0.0,1.0
sales,low,262.6666666666667,4.0,71.0,78.0,2.0,0.0,1.0
sales,low,288.6666666666667,4.0,94.0,90.0,4.0,0.0,1.0
sales,low,287.3333333333333,4.0,51.0,76.0,3.0,0.0,1.0
technical,low,269.3333333333333,4.0,83.0,48.0,3.0,1.0,0.0
technical,low,286.6666666666667,3.0,22.0,62.0,3.0,0.0,0.0
technical,low,272.3333333333333,4.0,66.0,89.0,4.0,0.0,0.0
support,medium,277.3333333333333,3.0,14.0,58.0,5.0,0.0,0.0
support,medium,276.6666666666667,5.0,16.0,96.0,5.0,1.0,0.0
support,medium,286.0,3.0,81.0,78.0,3.0,0.0,0.0
support,medium,293.6666666666667,3.0,73.0,94.0,3.0,0.0,0.0
support,medium,265.6666666666667,5.0,70.0,58.0,3.0,0.0,0.0
technical,medium,277.3333333333333,3.0,62.0,73.0,4.0,0.0,0.0
technical,medium,278.6666666666667,5.0,50.0,83.0,2.0,0.0,0.0
management,medium,267.6666666666667,3.0,70.0,88.0,2.0,0.0,0.0
IT,low,295.0,3.0,53.0,73.0,3.0,1.0,0.0
IT,medium,275.0,3.0,87.0,90.0,2.0,0.0,0.0
product_mng,low,262.6666666666667,3.0,59.0,60.0,2.0,1.0,0.0
IT,low,287.3333333333333,4.0,94.0,67.0,3.0,1.0,0.0
RandD,low,274.3333333333333,5.0,20.0,53.0,5.0,0.0,0.0
marketing,medium,268.6666666666667,3.0,42.0,44.0,2.0,0.0,0.0
support,medium,267.3333333333333,4.0,43.0,66.0,2.0,0.0,0.0
technical,medium,275.6666666666667,6.0,43.0,76.0,2.0,0.0,0.0
management,medium,290.0,5.0,77.0,86.0,3.0,0.0,0.0
marketing,medium,268.0,2.0,76.0,98.0,3.0,0.0,0.0
marketing,medium,279.3333333333333,3.0,82.0,90.0,4.0,0.0,0.0
marketing,medium,296.3333333333333,5.0,75.0,66.0,2.0,0.0,0.0
sales,medium,275.6666666666667,4.0,63.0,98.0,3.0,0.0,0.0
sales,medium,278.3333333333333,3.0,51.0,75.0,3.0,0.0,0.0
sales,medium,260.0,3.0,23.0,70.0,5.0,0.0,0.0
sales,medium,276.0,4.0,77.0,58.0,3.0,0.0,0.0
sales,medium,273.6666666666667,4.0,54.0,63.0,3.0,0.0,0.0
sales,medium,269.0,4.0,63.0,85.0,3.0,1.0,0.0
sales,medium,264.6666666666667,3.0,55.0,45.0,2.0,1.0,0.0
sales,medium,269.3333333333333,3.0,31.0,63.0,3.0,1.0,0.0
sales,high,279.0,4.0,98.0,74.0,3.0,0.0,0.0
sales,high,278.3333333333333,6.0,16.0,95.0,7.0,0.0,0.0
accounting,high,281.6666666666667,3.0,54.0,78.0,7.0,0.0,0.0
accounting,high,271.3333333333333,3.0,73.0,48.0,7.0,0.0,0.0
hr,high,277.6666666666667,6.0,16.0,63.0,7.0,0.0,0.0
hr,high,280.0,5.0,57.0,82.0,7.0,0.0,0.0
hr,high,265.3333333333333,4.0,88.0,88.0,3.0,1.0,0.0
technical,high,283.3333333333333,4.0,95.0,81.0,7.0,0.0,0.0
technical,low,298.0,5.0,93.0,70.0,7.0,0.0,0.0
technical,low,274.0,3.0,91.0,58.0,7.0,0.0,0.0
technical,low,288.3333333333333,4.0,77.0,82.0,3.0,0.0,0.0
technical,low,265.0,6.0,24.0,94.0,3.0,1.0,0.0
support,low,273.3333333333333,5.0,74.0,74.0,3.0,1.0,0.0
support,low,262.0,4.0,53.0,59.0,3.0,0.0,0.0
support,medium,283.0,5.0,89.0,77.0,3.0,0.0,0.0
technical,medium,274.3333333333333,5.0,23.0,77.0,2.0,0.0,0.0
IT,medium,291.3333333333333,3.0,69.0,66.0,6.0,0.0,0.0
IT,high,289.0,4.0,52.0,72.0,3.0,0.0,0.0
IT,high,278.3333333333333,3.0,90.0,58.0,8.0,0.0,0.0
product_mng,high,285.6666666666667,5.0,92.0,63.0,8.0,1.0,0.0
product_mng,high,284.3333333333333,5.0,72.0,59.0,8.0,1.0,0.0
IT,high,277.6666666666667,4.0,92.0,61.0,8.0,0.0,0.0
RandD,low,277.3333333333333,5.0,79.0,86.0,8.0,0.0,0.0
RandD,low,285.0,4.0,48.0,89.0,3.0,0.0,0.0
marketing,low,284.0,4.0,27.0,76.0,10.0,0.0,0.0
sales,low,273.0,3.0,67.0,49.0,10.0,0.0,0.0
support,medium,268.0,3.0,48.0,70.0,10.0,0.0,0.0
management,medium,258.0,4.0,99.0,60.0,8.0,1.0,0.0
marketing,medium,286.0,4.0,49.0,88.0,8.0,0.0,0.0
marketing,medium,274.3333333333333,3.0,39.0,45.0,8.0,1.0,0.0
marketing,medium,286.6666666666667,4.0,99.0,92.0,4.0,1.0,0.0
sales,medium,268.3333333333333,3.0,78.0,57.0,3.0,0.0,0.0
sales,medium,288.6666666666667,3.0,50.0,73.0,10.0,0.0,0.0
sales,medium,278.0,5.0,61.0,79.0,10.0,0.0,0.0
sales,medium,287.3333333333333,4.0,88.0,60.0,7.0,0.0,0.0
sales,medium,282.3333333333333,2.0,44.0,44.0,7.0,1.0,0.0
sales,medium,284.3333333333333,3.0,73.0,78.0,7.0,1.0,0.0
sales,medium,276.6666666666667,4.0,58.0,84.0,7.0,0.0,0.0
sales,medium,277.0,3.0,74.0,98.0,3.0,1.0,0.0
accounting,medium,289.0,4.0,32.0,48.0,10.0,0.0,0.0
accounting,medium,266.0,4.0,88.0,83.0,10.0,0.0,0.0
hr,medium,269.6666666666667,4.0,81.0,90.0,10.0,0.0,0.0
technical,medium,270.6666666666667,3.0,59.0,92.0,10.0,0.0,0.0
technical,medium,269.3333333333333,3.0,79.0,65.0,10.0,0.0,0.0
technical,low,267.6666666666667,4.0,92.0,64.0,10.0,1.0,0.0
technical,low,275.0,3.0,76.0,85.0,3.0,0.0,0.0
support,high,280.3333333333333,5.0,91.0,65.0,3.0,1.0,0.0
support,high,279.6666666666667,4.0,80.0,84.0,2.0,1.0,0.0
support,high,275.3333333333333,4.0,73.0,72.0,2.0,0.0,0.0
support,medium,272.3333333333333,3.0,88.0,53.0,4.0,0.0,0.0
technical,high,268.3333333333333,5.0,65.0,40.0,4.0,0.0,0.0
management,medium,265.6666666666667,4.0,84.0,50.0,2.0,0.0,0.0
IT,medium,279.0,5.0,93.0,50.0,3.0,0.0,0.0
IT,medium,284.6666666666667,3.0,64.0,60.0,4.0,0.0,0.0
product_mng,medium,276.0,4.0,66.0,72.0,3.0,0.0,0.0
IT,medium,274.6666666666667,3.0,76.0,56.0,3.0,1.0,0.0
RandD,low,278.6666666666667,3.0,34.0,72.0,4.0,0.0,0.0
RandD,low,279.0,4.0,48.0,80.0,5.0,0.0,0.0
RandD,low,273.6666666666667,4.0,79.0,61.0,2.0,0.0,0.0
marketing,low,272.3333333333333,4.0,82.0,67.0,3.0,0.0,0.0
sales,low,270.3333333333333,2.0,51.0,71.0,3.0,0.0,0.0
technical,high,260.0,4.0,84.0,78.0,3.0,0.0,0.0
management,low,277.6666666666667,5.0,66.0,79.0,3.0,0.0,0.0
marketing,low,288.0,3.0,72.0,88.0,3.0,1.0,0.0
marketing,low,281.6666666666667,4.0,53.0,91.0,4.0,0.0,0.0
sales,low,265.0,5.0,81.0,80.0,2.0,1.0,0.0
sales,low,291.6666666666667,3.0,58.0,90.0,2.0,0.0,0.0
sales,high,295.6666666666667,2.0,82.0,56.0,5.0,1.0,0.0
sales,high,277.6666666666667,4.0,72.0,99.0,3.0,0.0,0.0
sales,medium,295.3333333333333,4.0,90.0,54.0,4.0,0.0,0.0
sales,medium,286.6666666666667,3.0,98.0,91.0,4.0,0.0,0.0
sales,medium,277.0,3.0,56.0,74.0,3.0,0.0,0.0
sales,medium,277.0,3.0,77.0,82.0,3.0,1.0,0.0
sales,medium,260.6666666666667,4.0,61.0,89.0,2.0,0.0,0.0
accounting,low,280.3333333333333,4.0,97.0,61.0,3.0,1.0,0.0
accounting,medium,286.6666666666667,3.0,64.0,55.0,2.0,0.0,0.0
accounting,medium,265.6666666666667,4.0,99.0,97.0,2.0,0.0,0.0
hr,medium,267.6666666666667,3.0,61.0,42.0,4.0,0.0,0.0
hr,medium,286.3333333333333,4.0,72.0,71.0,3.0,0.0,0.0
hr,medium,261.3333333333333,2.0,67.0,91.0,2.0,1.0,0.0
hr,medium,274.0,3.0,90.0,56.0,3.0,0.0,0.0
technical,medium,260.3333333333333,4.0,90.0,73.0,2.0,0.0,0.0
technical,medium,267.3333333333333,4.0,63.0,61.0,3.0,0.0,0.0
technical,medium,291.3333333333333,3.0,64.0,88.0,2.0,0.0,0.0
technical,high,250.3333333333333,3.0,44.0,65.0,2.0,0.0,0.0
technical,low,274.0,4.0,64.0,94.0,3.0,0.0,0.0
technical,low,265.0,2.0,65.0,95.0,2.0,0.0,0.0
technical,low,274.3333333333333,5.0,69.0,90.0,5.0,0.0,0.0
support,high,271.6666666666667,4.0,93.0,51.0,3.0,0.0,0.0
support,low,274.3333333333333,5.0,73.0,90.0,3.0,0.0,0.0
support,low,270.6666666666667,4.0,83.0,60.0,2.0,0.0,0.0
support,low,291.0,5.0,82.0,49.0,3.0,0.0,0.0
support,medium,285.0,2.0,39.0,91.0,2.0,0.0,0.0
support,medium,273.0,6.0,53.0,47.0,6.0,0.0,0.0
technical,medium,276.6666666666667,4.0,88.0,81.0,3.0,0.0,0.0
technical,medium,269.3333333333333,5.0,80.0,60.0,3.0,0.0,0.0
technical,medium,278.6666666666667,4.0,68.0,79.0,3.0,0.0,0.0
management,medium,275.0,3.0,66.0,60.0,2.0,0.0,0.0
IT,medium,272.0,4.0,61.0,61.0,2.0,0.0,0.0
product_mng,low,278.0,4.0,74.0,55.0,3.0,0.0,0.0
RandD,medium,283.0,4.0,61.0,83.0,3.0,1.0,0.0
RandD,low,275.0,3.0,57.0,99.0,3.0,1.0,0.0
RandD,low,272.0,4.0,68.0,54.0,4.0,0.0,0.0
RandD,low,291.6666666666667,4.0,75.0,79.0,3.0,0.0,0.0
marketing,low,265.6666666666667,5.0,29.0,57.0,2.0,0.0,0.0
sales,low,271.0,5.0,81.0,81.0,4.0,0.0,0.0
management,low,264.0,4.0,53.0,68.0,3.0,0.0,0.0
marketing,low,271.0,6.0,42.0,96.0,3.0,0.0,0.0
sales,low,293.0,4.0,64.0,67.0,3.0,1.0,0.0
sales,low,262.3333333333333,2.0,63.0,50.0,4.0,0.0,0.0
sales,medium,282.0,4.0,81.0,81.0,2.0,1.0,0.0
sales,medium,274.6666666666667,5.0,71.0,66.0,2.0,0.0,0.0
sales,medium,264.6666666666667,5.0,70.0,83.0,2.0,0.0,0.0
sales,medium,280.0,3.0,53.0,100.0,4.0,0.0,0.0
sales,medium,279.0,6.0,16.0,93.0,6.0,1.0,0.0
accounting,high,261.6666666666667,4.0,17.0,55.0,3.0,0.0,0.0
accounting,low,274.0,3.0,70.0,95.0,2.0,0.0,0.0
technical,low,275.3333333333333,2.0,43.0,88.0,4.0,0.0,0.0
technical,low,273.6666666666667,4.0,49.0,62.0,2.0,0.0,0.0
technical,low,259.6666666666667,5.0,50.0,90.0,2.0,0.0,0.0
technical,low,284.3333333333333,2.0,57.0,59.0,2.0,0.0,0.0
technical,low,261.6666666666667,4.0,68.0,75.0,3.0,0.0,0.0
technical,low,280.0,3.0,62.0,61.0,2.0,0.0,0.0
support,low,260.6666666666667,3.0,69.0,75.0,3.0,0.0,0.0
support,low,266.0,5.0,63.0,70.0,3.0,0.0,0.0
support,medium,278.6666666666667,5.0,76.0,62.0,3.0,1.0,0.0
support,medium,279.6666666666667,5.0,62.0,76.0,3.0,0.0,0.0
IT,medium,288.0,3.0,82.0,69.0,3.0,0.0,0.0
IT,medium,275.6666666666667,4.0,20.0,70.0,5.0,0.0,0.0
product_mng,medium,283.3333333333333,3.0,16.0,70.0,3.0,1.0,0.0
product_mng,low,275.0,4.0,20.0,78.0,3.0,0.0,0.0
product_mng,medium,256.6666666666667,4.0,53.0,51.0,2.0,0.0,0.0
IT,medium,253.66666666666663,3.0,71.0,63.0,3.0,0.0,0.0
RandD,medium,289.0,3.0,70.0,93.0,3.0,0.0,0.0
RandD,low,278.0,2.0,92.0,94.0,2.0,0.0,0.0
RandD,low,293.6666666666667,4.0,81.0,92.0,3.0,0.0,0.0
marketing,low,262.6666666666667,5.0,79.0,62.0,3.0,0.0,0.0
sales,low,277.0,3.0,53.0,64.0,3.0,0.0,0.0
accounting,low,274.6666666666667,4.0,51.0,56.0,2.0,0.0,0.0
technical,low,277.0,5.0,78.0,90.0,3.0,0.0,0.0
management,low,268.6666666666667,3.0,50.0,91.0,3.0,0.0,0.0
marketing,low,269.3333333333333,4.0,92.0,100.0,4.0,0.0,0.0
marketing,low,274.3333333333333,4.0,59.0,54.0,2.0,0.0,0.0
sales,low,272.3333333333333,3.0,77.0,55.0,3.0,0.0,0.0
sales,low,283.6666666666667,5.0,74.0,87.0,2.0,0.0,0.0
sales,low,289.0,4.0,67.0,97.0,3.0,0.0,0.0
sales,low,276.6666666666667,3.0,56.0,59.0,3.0,0.0,0.0
sales,medium,264.6666666666667,5.0,84.0,44.0,5.0,1.0,0.0
sales,medium,263.0,2.0,53.0,77.0,2.0,0.0,0.0
sales,medium,275.0,5.0,86.0,71.0,3.0,0.0,0.0
sales,medium,269.3333333333333,3.0,77.0,68.0,3.0,0.0,0.0
accounting,high,278.3333333333333,4.0,97.0,94.0,3.0,0.0,0.0
hr,medium,260.6666666666667,5.0,69.0,87.0,3.0,0.0,0.0
hr,medium,282.6666666666667,3.0,73.0,90.0,2.0,0.0,0.0
hr,medium,281.0,6.0,42.0,47.0,5.0,0.0,0.0
hr,medium,271.3333333333333,5.0,40.0,47.0,5.0,0.0,0.0
technical,low,288.0,2.0,33.0,41.0,4.0,0.0,0.0
technical,low,278.6666666666667,3.0,68.0,66.0,2.0,0.0,0.0
technical,low,287.6666666666667,3.0,78.0,80.0,2.0,0.0,0.0
technical,low,275.0,3.0,92.0,60.0,2.0,0.0,0.0
support,low,269.6666666666667,4.0,66.0,66.0,4.0,1.0,0.0
support,low,279.3333333333333,3.0,60.0,45.0,4.0,0.0,0.0
support,low,272.6666666666667,4.0,86.0,83.0,3.0,1.0,0.0
support,medium,264.6666666666667,3.0,61.0,49.0,2.0,0.0,0.0
support,medium,304.3333333333333,3.0,71.0,68.0,2.0,1.0,0.0
support,medium,287.0,4.0,86.0,62.0,3.0,0.0,0.0
technical,medium,276.6666666666667,3.0,96.0,59.0,3.0,0.0,0.0
IT,medium,280.0,3.0,70.0,54.0,2.0,1.0,0.0
IT,high,292.6666666666667,4.0,38.0,49.0,3.0,0.0,0.0
product_mng,low,258.6666666666667,6.0,39.0,75.0,3.0,0.0,0.0
IT,medium,269.3333333333333,2.0,49.0,40.0,2.0,1.0,0.0
RandD,low,265.3333333333333,4.0,78.0,62.0,3.0,0.0,0.0
RandD,low,271.3333333333333,5.0,74.0,79.0,5.0,0.0,0.0
RandD,low,266.0,4.0,82.0,76.0,3.0,0.0,0.0
IT,low,275.0,2.0,60.0,42.0,6.0,0.0,0.0
IT,low,261.6666666666667,3.0,72.0,99.0,4.0,0.0,0.0
product_mng,low,266.0,3.0,73.0,97.0,3.0,0.0,0.0
RandD,low,264.3333333333333,4.0,89.0,55.0,2.0,0.0,0.0
RandD,low,272.3333333333333,4.0,74.0,94.0,2.0,0.0,0.0
marketing,medium,289.3333333333333,2.0,83.0,57.0,2.0,0.0,0.0
sales,medium,276.3333333333333,5.0,24.0,88.0,5.0,1.0,0.0
support,medium,290.3333333333333,3.0,93.0,89.0,7.0,1.0,0.0
marketing,medium,296.6666666666667,4.0,96.0,62.0,7.0,0.0,0.0
sales,medium,268.3333333333333,5.0,16.0,68.0,7.0,1.0,0.0
sales,medium,275.6666666666667,6.0,21.0,85.0,7.0,0.0,0.0
sales,medium,277.6666666666667,3.0,69.0,54.0,7.0,0.0,0.0
sales,medium,294.0,3.0,66.0,96.0,3.0,1.0,0.0
sales,low,283.6666666666667,2.0,67.0,39.0,7.0,0.0,0.0
sales,low,270.3333333333333,4.0,85.0,58.0,7.0,0.0,0.0
sales,low,290.0,4.0,37.0,92.0,7.0,0.0,0.0
sales,low,284.0,2.0,64.0,64.0,3.0,0.0,0.0
sales,low,279.3333333333333,2.0,91.0,82.0,3.0,0.0,0.0
accounting,low,286.3333333333333,3.0,96.0,68.0,3.0,0.0,0.0
hr,low,261.3333333333333,4.0,74.0,70.0,3.0,0.0,0.0
technical,low,288.6666666666667,2.0,94.0,99.0,3.0,0.0,0.0
technical,low,277.3333333333333,3.0,37.0,72.0,2.0,0.0,0.0
technical,medium,279.3333333333333,3.0,92.0,85.0,6.0,1.0,0.0
technical,medium,259.0,3.0,86.0,72.0,3.0,0.0,0.0
technical,medium,267.6666666666667,5.0,66.0,49.0,8.0,1.0,0.0
technical,medium,288.6666666666667,4.0,19.0,61.0,8.0,0.0,0.0
support,medium,275.0,5.0,65.0,61.0,8.0,0.0,0.0
support,medium,280.6666666666667,3.0,92.0,44.0,8.0,0.0,0.0
support,medium,267.0,3.0,83.0,80.0,8.0,0.0,0.0
support,medium,272.0,4.0,94.0,82.0,3.0,0.0,0.0
technical,low,270.6666666666667,3.0,42.0,69.0,2.0,0.0,0.0
technical,low,296.6666666666667,6.0,78.0,53.0,3.0,0.0,0.0
IT,low,271.3333333333333,4.0,58.0,76.0,5.0,0.0,0.0
IT,low,277.6666666666667,2.0,50.0,64.0,8.0,0.0,0.0
IT,low,276.3333333333333,3.0,82.0,76.0,8.0,1.0,0.0
IT,medium,264.0,6.0,97.0,92.0,8.0,1.0,0.0
product_mng,medium,271.3333333333333,3.0,80.0,93.0,4.0,0.0,0.0
product_mng,medium,271.3333333333333,3.0,82.0,84.0,3.0,0.0,0.0
IT,medium,267.3333333333333,5.0,95.0,99.0,4.0,0.0,0.0
management,medium,275.0,5.0,88.0,51.0,4.0,0.0,0.0
management,medium,259.0,3.0,50.0,86.0,7.0,0.0,0.0
management,medium,293.6666666666667,2.0,53.0,80.0,7.0,1.0,0.0
management,medium,269.3333333333333,3.0,82.0,74.0,7.0,0.0,0.0
management,medium,296.6666666666667,6.0,15.0,74.0,7.0,0.0,0.0
IT,medium,258.3333333333333,3.0,92.0,70.0,3.0,0.0,0.0
IT,medium,277.6666666666667,3.0,53.0,74.0,10.0,0.0,0.0
product_mng,medium,285.3333333333333,4.0,58.0,100.0,10.0,0.0,0.0
management,medium,262.3333333333333,3.0,88.0,74.0,10.0,0.0,0.0
support,high,257.3333333333333,3.0,85.0,72.0,10.0,0.0,0.0
technical,high,268.3333333333333,5.0,99.0,68.0,10.0,1.0,0.0
marketing,high,277.0,3.0,94.0,73.0,10.0,0.0,0.0
sales,high,265.3333333333333,3.0,63.0,94.0,3.0,0.0,0.0
sales,low,266.0,3.0,85.0,90.0,3.0,0.0,0.0
sales,low,273.6666666666667,5.0,95.0,66.0,3.0,0.0,0.0
sales,low,279.6666666666667,3.0,71.0,66.0,4.0,0.0,0.0
sales,low,270.6666666666667,4.0,49.0,88.0,3.0,0.0,0.0
sales,low,266.3333333333333,4.0,71.0,69.0,4.0,0.0,0.0
sales,low,259.3333333333333,5.0,52.0,62.0,2.0,0.0,0.0
sales,low,264.0,3.0,48.0,72.0,4.0,0.0,0.0
sales,medium,295.6666666666667,3.0,82.0,79.0,3.0,0.0,0.0
accounting,medium,273.3333333333333,2.0,83.0,76.0,7.0,0.0,0.0
hr,medium,276.3333333333333,4.0,85.0,87.0,7.0,0.0,0.0
hr,medium,270.3333333333333,4.0,57.0,64.0,7.0,0.0,0.0
technical,medium,266.6666666666667,5.0,16.0,63.0,7.0,0.0,0.0
technical,medium,251.66666666666663,5.0,85.0,64.0,7.0,0.0,0.0
technical,high,256.0,3.0,82.0,67.0,3.0,1.0,0.0
technical,high,277.0,4.0,90.0,89.0,7.0,0.0,0.0
technical,high,268.6666666666667,2.0,92.0,64.0,7.0,0.0,0.0
technical,high,271.6666666666667,4.0,90.0,48.0,7.0,0.0,0.0
technical,low,288.3333333333333,5.0,82.0,80.0,3.0,0.0,0.0
support,low,282.3333333333333,4.0,84.0,81.0,3.0,1.0,0.0
support,low,272.6666666666667,3.0,92.0,65.0,3.0,0.0,0.0
support,low,300.0,3.0,82.0,82.0,3.0,0.0,0.0
support,low,269.6666666666667,4.0,80.0,80.0,3.0,1.0,0.0
support,medium,263.6666666666667,3.0,60.0,85.0,2.0,0.0,0.0
support,medium,283.3333333333333,5.0,14.0,38.0,6.0,1.0,0.0
technical,medium,273.6666666666667,4.0,85.0,89.0,3.0,0.0,0.0
technical,medium,296.3333333333333,3.0,55.0,81.0,8.0,0.0,0.0
IT,medium,265.0,4.0,49.0,71.0,8.0,0.0,0.0
IT,medium,280.6666666666667,5.0,82.0,58.0,8.0,0.0,0.0
product_mng,medium,265.6666666666667,3.0,59.0,77.0,8.0,0.0,0.0
product_mng,medium,274.6666666666667,3.0,90.0,82.0,8.0,0.0,0.0
product_mng,medium,280.0,3.0,62.0,72.0,3.0,1.0,0.0
IT,medium,275.6666666666667,3.0,61.0,68.0,2.0,0.0,0.0
IT,medium,283.6666666666667,5.0,52.0,55.0,3.0,1.0,0.0
product_mng,low,254.0,4.0,79.0,87.0,5.0,0.0,0.0
IT,medium,292.0,4.0,49.0,89.0,8.0,0.0,0.0
RandD,medium,269.0,2.0,73.0,67.0,8.0,0.0,0.0
RandD,medium,276.6666666666667,5.0,67.0,49.0,8.0,0.0,0.0
RandD,medium,301.3333333333333,4.0,52.0,61.0,4.0,1.0,0.0
RandD,medium,259.6666666666667,4.0,72.0,64.0,3.0,0.0,0.0
RandD,medium,282.3333333333333,5.0,48.0,50.0,4.0,0.0,0.0
accounting,low,265.3333333333333,4.0,19.0,79.0,4.0,0.0,0.0
marketing,low,266.3333333333333,3.0,49.0,49.0,7.0,0.0,0.0
marketing,low,270.3333333333333,3.0,90.0,76.0,7.0,0.0,0.0
sales,high,272.6666666666667,4.0,49.0,49.0,7.0,0.0,0.0
sales,low,274.0,2.0,60.0,53.0,7.0,0.0,0.0
sales,high,272.0,3.0,62.0,85.0,3.0,1.0,0.0
sales,low,279.6666666666667,4.0,64.0,50.0,10.0,0.0,0.0
sales,low,286.3333333333333,3.0,22.0,94.0,10.0,0.0,0.0
sales,low,286.3333333333333,3.0,90.0,55.0,10.0,1.0,0.0
sales,high,292.0,5.0,74.0,95.0,10.0,0.0,0.0
sales,medium,283.0,3.0,85.0,54.0,10.0,0.0,0.0
sales,high,273.3333333333333,3.0,33.0,65.0,10.0,0.0,0.0
sales,medium,285.3333333333333,4.0,50.0,73.0,3.0,0.0,0.0
sales,high,263.3333333333333,2.0,38.0,53.0,3.0,0.0,0.0
accounting,medium,286.3333333333333,5.0,80.0,86.0,6.0,0.0,0.0
accounting,high,257.0,7.0,11.0,88.0,4.0,0.0,0.0
hr,medium,267.6666666666667,5.0,72.0,87.0,5.0,0.0,0.0
hr,medium,278.0,2.0,37.0,52.0,3.0,0.0,0.0
hr,medium,286.0,2.0,41.0,50.0,3.0,0.0,0.0
technical,low,272.6666666666667,6.0,10.0,77.0,4.0,0.0,0.0
technical,low,277.3333333333333,5.0,92.0,85.0,5.0,0.0,0.0
technical,low,271.3333333333333,5.0,89.0,100.0,5.0,0.0,0.0
technical,low,260.6666666666667,2.0,42.0,53.0,3.0,0.0,0.0
technical,low,274.3333333333333,2.0,45.0,54.0,3.0,0.0,0.0
technical,low,272.6666666666667,6.0,11.0,81.0,4.0,0.0,0.0
support,low,268.3333333333333,4.0,84.0,92.0,5.0,0.0,0.0
support,low,292.0,2.0,41.0,55.0,3.0,0.0,0.0
support,high,269.3333333333333,2.0,36.0,56.0,3.0,0.0,0.0
